index,username,tweet_id,tweet_text,org_step_1,org_step_2,relevant,category,query,datetime_of_tweet,datetime_of_query,link,mentioned_location,location,image
1952,lalrz_NT,1.68E+18,"เคยอยู่กับคนที่มี mindset ว่า 200เมตรไกลมาก เขาจะขับรถตลอดไปตลอด ไม่มีทางเดินเด็ดขาด 

แต่มุมเราเอง 200เมตรคือ เดิน3-4นาทีก็ถึงแล้วอ่ะ  

พออ่านอันนี้แล้วน่าจะโมเม้นต์เดียวกัน 

แต่อีกมุมคือ กรุงเทพหลายจุดมันไม่น่าเดินจริงๆอะ ทางเท้ามันห่วยแตกสุดๆไปเลย แถมเดินถือของด้วย",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 10:22:23,2024-02-20 22:52:41,https://twitter.com/lalrz_NT/status/1682697591719616512,,,[]
1953,2762_KID,1.68E+18,ถ้าอากาศดีๆ ทางเดินกับสิ่งแวดล้อมมันเอื้อต่อการเดิน นี่ก็ชอบเดินมากกว่า แต่ในกทม.คือเดิน 5 นาทีก็อยากจะบ้าตายแล้วอะ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 9:43:59,2024-02-20 22:52:41,https://twitter.com/2762_KID/status/1682687926621319168,,,[]
1954,Nukie0503,1.68E+18,"เอาแบบคนกทม.เลยนะ เราเป็นอิสาวออฟฟิศคนนึง
ที่เดินได้จริงๆนะคะ คหสต. เราว่าแค่สุขุมวิทช่วง ซ.22-39 
แค่นั้นเลย ถ.สีลม เราก็เดินไม่สะดวกช่วงไปจะ รฟฟ. อ่ะ
ทางเดินกทม.แม่มไม่เอื้อให้เดินจริงๆๆ ร้อน พื้นถนน
พี่วิน แม่ค้า จนเราคิดว่ากทม.ฟุตบาทมัน HERE จริงๆอ่ะ
คนสร้างแม่มไม่เคยมาเดิน",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""สาทร"" OR ""สาทรเหนือ"" OR ""สาทรใต้"" OR ""สาธุประดิษฐ์"" OR ""สามย่าน"" OR ""สามเสน"" OR ""สายไหม"" OR ""สายไหม-ลำลูกกา"" OR ""สำเพ็ง"" OR ""สิรินธร"" OR ""สีลม"" OR ""สี่พระยา"" OR ""สุขสวัสดิ์"" OR ""สุขุมวิท"" OR ""สุทธิสาร"")",2023-07-22 9:23:32,2024-02-20 21:55:23,https://twitter.com/Nukie0503/status/1682682782009688064,สีลม,,[]
1955,SkyandSunn,1.68E+18,ถ้าสมมุติลักเซียมมาเที่ยวกรุงเทพหน้าฝน สรุปทุกคนไม่ได้ไปไหนเลยเพราะน้ำท่วมถนน หรือน้ำไม่ท่วมก็ต้องมีซีนเดินบนทางเท้าแล้วโดนน้ำกระเด็นใส่,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 8:41:49,2024-02-20 22:52:41,https://twitter.com/SkyandSunn/status/1682672283993899008,,,[]
1956,arayaa132,1.68E+18,"อะไรๆก็ไม่ได้ดังใจ!!
ในวันที่ ""ว่าที่นายกฯ"" ของด้อม กลับไปเป็นหัวหน้าพรรคดังเดิม ในวันที่ กทม.ฝนตกหนัก น้ำท่วมถนนทุกหัวระแหง คน กทม.เดือดร้อนหนัก แต่ที่แน่ๆคือพื้นทางเท้าและถนนสะอาดขึ้น #โหวตนายกคนที่30",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 7:39:10,2024-02-20 22:52:41,https://twitter.com/arayaa132/status/1682656517127032833,,,[]
1957,icecream1scoop,1.68E+18,ไม่ได้เบลม ชัชชาตินะ เพราะนี่ก็เลือกมาเหมือนกัน // แต่ว่าเลือกตั้งรอบใหม่ คิดว่าเสียงตกลงแหงๆเลย จริงๆเค้าก็ทิ้งช่องให้อีกฝั่งเบลมได้หนักด้วย เรื่องขายของทางเท้า อันนี้เราก็ไม่เห็นด้วย แล้วเรื่องน้ำท่วม อีกฝั่งก็คือตีไว้ว่ามันจะหายไปเลย ทั้งที่มันคงหายไปเลยภายใน5ปีไม่ได้หรอกอะ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 7:21:30,2024-02-20 22:52:41,https://twitter.com/icecream1scoop/status/1682652071869452289,,,[]
1958,lbcxon,1.68E+18,จิง กุอยากเดินในกทมนะ แต่ร้อนมากกก บวกฟุตบาทเหี้ยอิควาย,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 6:37:18,2024-02-20 22:52:41,https://twitter.com/lbcxon/status/1682640948298383360,,,[]
1959,ronakorn,1.68E+18,ถ้า #เพื่อไทย เขี่ย #ก้าวไกล ทิ้งไปในการ #จัดตั้งรัฐบาล ปัญหา #กทม  ภายใต้ #ชัชชาติ ไม่ว่า #น้ำท่วม ขยะเน่าเหม็นทั่วกรุง หาบเร่แผงลอยยึดทางเท้า-ถนนทุกพื้นที่ โครงการดีที่ถูกยกเลิก-ปล่อยร้าง สร้างแต่อีเวนต์ผลาญงบ จะถูกก่นด่าในโซเชียล #กรุงเทพ ไม่พาสเทลอีก,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 6:35:45,2024-02-20 22:52:41,https://twitter.com/ronakorn/status/1682640556244213760,,,[]
1960,PostToday,1.68E+18,"ฝนถล่ม กทม.กลางดึก ทำถนนรัชดา-ลาดพร้าวน้ำท่วมสูง 50 ซม. ยาว 5 กิโลเมตร การจราจรติดขัด รถจักรยานยนต์ พากันขึ้นทางเท้าหนีน้ำ
#กทม.
#ฝนตกหนัก
#รัชดา
#เขตลาดพร้าว
#น้ำท่วม
#Posttoday",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 6:23:36,2024-02-20 22:52:41,https://twitter.com/PostToday/status/1682637500240781312,ลาดพร้าว,,[]
1961,deeppamp3642,1.68E+18,เมื่อคืนออกมาหาไรกินแถวเซเว่นตอนตี 1 เจอทีมกู้ภัยน้ำท่วม กทม ใส่ชุดสีเขียวนีออนเยอะอยู่นะ วอ แต่ละจุดตลอด แต่หน้าซอยนี่ คือน้ำ ท้วมขึ้นมาถึงฟุตบาท เป็นกำลังใจให้,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 5:54:36,2024-02-20 22:52:41,https://twitter.com/deeppamp3642/status/1682630199761043457,,,['https://pbs.twimg.com/media/F1m-cvKaEAEfK3H?format=jpg&name=small']
1962,hazune01,1.68E+18,มายิมค่ะ แต่ที่จอดรถยิมน้ำท่วม พิเทรนเน้อไลน์มาบอกล่วงหน้าละ แต่ไม่เห็น มาเห็นตอนขับมาถึงหน้ายิมแล้ว ก็ต้องจอดบนฟุตบาทไปเลย (ทางตึกเขาชี้มาให้จอดเลย) เห้อ กทม ชีวิตดีๆ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 5:51:17,2024-02-20 22:52:41,https://twitter.com/hazune01/status/1682629369024626688,,,['https://pbs.twimg.com/media/F1nmfXIaIAAunT8?format=jpg&name=small']
1963,Rina_picha,1.68E+18,อยากให้ท่านช่วยเช็คเรื่องไฟฟ้ารั่วหน่อยค่ะ เมื่อคืนตอนน้ำท่วมมีพี่มอไซร์เข็นรถบนฟุตบาทและโดนไฟดูด น่ากลัวมาก ดีที่หลุดออกมาได้  #ชัชชาติ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 5:41:07,2024-02-20 22:52:41,https://twitter.com/Rina_picha/status/1682626809853251585,,,[]
1964,ditxci88241736,1.68E+18,การทำงานคนจะเหน สส.เข้าพื้นที่บ่อยกว่า กทม.ในสมัยอัศวิน ทางเท้าทุบๆลื้อๆทุกปี ที่ถนนเส้นเดิมออเปลี่ยนจากสี่เหลี่ยมเป็นตัวหนอนมัน ช่วงโควิดก่อนตรวจรับงานต้องเคลียร์ต้องทำให้สวย ต้องมีป้ายสวยๆ ผักชีโรยหน้ามาก คนเขาเหนเยอะเพราะมันคือตลาดสด ทำอะไรเหนหมดแหละ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-22 3:58:32,2024-02-20 22:52:41,https://twitter.com/ditxci88241736/status/1682600990586056704,,,[]
