index,username,tweet_id,tweet_text,org,relevant,category,query,datetime_of_tweet,datetime_of_query,link,mentioned_location,location,image
816,KleinesFenster,1703716632752017829,"เพิ่งมีร้านเต่ามาเปิดกลางสถานี รฟฟ บีทีเอส ชิดลม ช่วงเช้า/เย็นนี่เห็นชัดเลยว่ามัน “กีดขวาง” ทางคนเดินขนาดไหน สะดวกซื้อแต่ไม่สะดวกสัญจรค่ะ 

คือ ผังทางเดินบนสถานี (เท่าที่เจอ) มันแปลกนะ มีห้อง พนงขวางก่อนถึงทางออกอยู่แล้ว ก็ยังทำให้แคบด้วยการตั้งร้านค้าขนาดใหญ่อีกขั้น ลำบากจริงๆ",,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""คลองตัน"" OR ""คลองเตย"" OR ""คอนแวนต์"" OR ""งามดูพลี"" OR ""งามวงศ์วาน"" OR ""จตุรทิศ"" OR ""จรัญสนิทวงศ์"" OR ""จอมทอง"" OR ""จักรวรรดิ"" OR ""จันทน์"" OR ""ชัยพฤกษ์"" OR ""ชิดลม"" OR ""ณ ระนอง"" OR ""ดาวคะนอง"" OR ""ดินสอ"")",2023-09-18 10:24:33,2023-11-16 15:34:00,https://twitter.com/KleinesFenster/status/1703716632752017829,ชิดลม,,[]
822,Vodklar,1703661832274407930,"เลียบด่วนรถติดสัส 
ปัญหากรุงเทพไม่ใช่ไสยศาสตร์
ฟุตบาทสำหรับรถเข็นคนพิการ
ไม่เทรวม ไปถึงไหนแล้ว เงียบชิบหาย",,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-18 6:46:47,2023-11-16 14:52:12,https://twitter.com/Vodklar/status/1703661832274407930,เลียบด่วน,,['https://pbs.twimg.com/media/F6SFkQRbIAAWIkr?format=jpg&name=small']
827,gornyong,1703641279119466653,ตรงสวนจตุจักรฝนตกทีไปต่อไม่ได้เลย แถมน้ำท่วมอีกตรงทางเดินรองเท้าเปียกหมด ฝนสาดกระจาย,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ห้วยขวาง"" OR ""คลองสาน"" OR ""ตลิ่งชัน"" OR ""บางกอกน้อย"" OR ""บางขุนเทียน"" OR ""ภาษีเจริญ"" OR ""หนองแขม"" OR ""ราษฎร์บูรณะ"" OR ""บางพลัด"" OR ""ดินแดง"" OR ""บึงกุ่ม"" OR ""สาทร"" OR ""บางซื่อ"" OR ""จตุจักร"" OR ""บางคอแหลม"")",2023-09-18 5:25:07,2023-11-16 15:20:42,https://twitter.com/gornyong/status/1703641279119466653,จตุจักร,,[]
828,mamamux_,1703640324411986306,ต้องลุ้นว่าจะเจอน้ำแผ่นไหนก็ไม่ไหวนะ ยิ่งซอยในเอกมัยฟุตบาทเดินไม่ได้เลย ทางเดินแคบอยู่แล้ว ยังจะปลูกต้นไม้อีก เวลาเดินก็ต้องเดินตะแคงอะ เคยเห็นต่างชาติเข็นรถเข็นเด็ก ต้องลงมาเข็นบนถนนอะ เสียวรถเฉี่ยวมาก,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""เศรษฐศิริ"" OR ""เสนานิคม"" OR ""เสรีไทย"" OR ""เสาชิงช้า"" OR ""เสือป่า"" OR ""เอกชัย"" OR ""เอกมัย"" OR ""แจ้งวัฒนะ"" OR ""แปลงนาม"" OR ""แฮปปี้แลนด์"" OR ""โชคชัย 4"" OR ""ไฟฉาย"")",2023-09-18 5:21:20,2023-11-16 16:38:12,https://twitter.com/mamamux_/status/1703640324411986306,เอกมัย,,[]
829,tamtamp_,1703629629167460672,เรื่องเดินอะ ถ้าอยากให้คนเดินทำทางเทเาให้เดินด้วย มอกุทางเท้าดีมากจนแบบ วันนั้นแดดร้อนมากรถแทรมคนเยอะ จนแบบเออเดินก้ได้ไม่เสียหายไร แต่กทม อนุไปพญาไทกุยังไม่เดินเลย,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-09-18 4:38:50,2023-11-16 14:52:12,https://twitter.com/tamtamp_/status/1703629629167460672,พญาไท,,[]
831,SuphanatMFP,1703622185242497509,"ประชุมกับศูนย์บริการสาธารณสุข 24 (บางเขน) ทีมงานทุกคนตั้งใจให้บริการพี่น้องประชาชนทุกคนมากครับ

มีบริการหลากหลาย ทั้งตรวจโรคทั่วไป โรคเรื้อรัง โรคทางเดินหายใจ วัณโรค x-ray คลินิก ARV คลินิกกายภาพ งานเชิงรุกฉีดวัคซีน HPV รวมถึง highlight อย่าง คลินิกสุขภาพจิต และ คลินิกก้าวใหม่…",,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""พระนคร"" OR ""หนองจอก"" OR ""บางรัก"" OR ""บางเขน"" OR ""บางกะปิ"" OR ""ปทุมวัน"" OR ""ป้อมปราบศัตรูพ่าย"" OR ""พระโขนง"" OR ""มีนบุรี"" OR ""ลาดกระบัง"" OR ""ยานนาวา"" OR ""สัมพันธวงศ์"" OR ""พญาไท"" OR ""ธนบุรี"" OR ""บางกอกใหญ่"")",2023-09-18 4:09:15,2023-11-16 15:16:13,https://twitter.com/SuphanatMFP/status/1703622185242497509,บางเขน,,"['https://pbs.twimg.com/media/F6R7WC8a8AAHi7p?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F6R7WC4bQAAS-a6?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F6R7WC9aIAA3_68?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F6R7WC8awAALQBB?format=jpg&name=360x360']"
836,rSCPlVmfFPqJ8yC,1703585035943809449,สมเด็จพระนางเจ้าสิริกิติ์ พระบรมราชินีนาถ พระบรมราชชนนีพันปีหลวง ทรงพระกรุณาโปรดเกล้าฯ พระราชทานชุดอุปกรณ์ปกป้องทางเดินหายใจแบบอากาศบริสุทธิ์ PAPR ให้แก่โรงพยาบาลประจำจังหวัดในสังกัดกระทรวงสาธารณสุข (รพ.) ทั้ง 76 จังหวัด จำนวน 456 ชุด,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""นครสวรรค์"" OR ""นครไชยศรี"" OR ""นนทรี"" OR ""นราธิวาสราชนครินทร์"" OR ""นวมินทร์"" OR ""นวลจันทร์"" OR ""นักกีฬาแหลมทอง"" OR ""นางลิ้นจี่"" OR ""นานา"" OR ""บรมราชชนนี"" OR ""บรรทัดทอง"" OR ""บางกอกน้อย"" OR ""บางกะปิ"" OR ""บางขุนนนท์"" OR ""บางขุนพรหม"")",2023-09-18 1:41:38,2023-11-16 15:43:02,https://twitter.com/rSCPlVmfFPqJ8yC/status/1703585035943809449,บรมราชชนนี,,['https://pbs.twimg.com/media/F6RZj10aEAA68UI?format=jpg&name=small']
837,TheMJackson,1703520026794549543,พอไปเดินฟุตบาทไทยแลนด์ เงยหน้ามองสายสื่อสาร นั่งรถผ่านชุมชนคลองสามเสน มักกะสัน .... amazing thailand เลยมรึง,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""สาทร"" OR ""สาทรเหนือ"" OR ""สาทรใต้"" OR ""สาธุประดิษฐ์"" OR ""สามย่าน"" OR ""สามเสน"" OR ""สายไหม"" OR ""สายไหม-ลำลูกกา"" OR ""สำเพ็ง"" OR ""สิรินธร"" OR ""สีลม"" OR ""สี่พระยา"" OR ""สุขสวัสดิ์"" OR ""สุขุมวิท"" OR ""สุทธิสาร"")",2023-09-17 21:23:18,2023-11-16 16:20:05,https://twitter.com/TheMJackson/status/1703520026794549543,สามเสน,,[]
838,fahengjaa,1703463804305371234,อโศก พร้อมพงศ์ ทองหล่อ เอกมัย อีบีทีเอสสร้างหมดเลยอีดอกทางเดินไม่เหลือ ยิ่งตอนเช้าคือเบียด อยากรู้ว่ามึงคิดว่าจะขายได้เยอะจนต้องสร้างให้มันใหญ่เบอร์นี้เลยหรอแบบ3/4 ของสถานีอะ,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ดินแดง"" OR ""ตรีเพชร"" OR ""ตากสิน"" OR ""ทรงวาด"" OR ""ทวีวัฒนา"" OR ""ทองหล่อ"" OR ""ท่าข้าม"" OR ""ท่าดินแดง"" OR ""ท่าทราย"" OR ""ท่าพระ"" OR ""ท้ายวัง"" OR ""ธนิยะ"" OR ""นครปฐม"" OR ""นครราชสีมา"" OR ""นครลุง"")",2023-09-17 17:39:54,2023-11-16 15:38:26,https://twitter.com/fahengjaa/status/1703463804305371234,ทองหล่อ,,[]
839,Zhung_W,1703448801212829952,นี่เคยเดินจาก Bts บางหว้ามาซีคอนบางแค เพราะอยากเดินเล่น ขนาดวันนั้นอากาศดี นะก็แทบไม่ไหว หมดน้ำไป 2 ขวดมันร้อนมาก(แต่อากาศดีที่สุดแล้ว)  ประเทศไทยไม่ค่อยเหมาะกับการเดินทั้งสภาพฟุตบาทและสภาพอากาศ ฟุตบาทเสี่ยงกับการสะดุดและโดนมอไซชนมาก,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประเวศ"" OR ""คลองเตย"" OR ""สวนหลวง"" OR ""จอมทอง"" OR ""ดอนเมือง"" OR ""ราชเทวี"" OR ""ลาดพร้าว"" OR ""วัฒนา"" OR ""บางแค"" OR ""หลักสี่"" OR ""สายไหม"" OR ""คันนายาว"" OR ""สะพานสูง"" OR ""วังทองหลาง"" OR ""คลองสามวา"")",2023-09-17 16:40:17,2023-11-16 15:25:10,https://twitter.com/Zhung_W/status/1703448801212829952,บางแค,,[]
